gene,vP0_1,vP0_2,vP4_1,vP4_2,vP7_1,vP7_2,vAd_1,vAd_2
ENSMUSG00000034586.15,180,162,173,146,114,108,49,40
ENSMUSG00000050910.6,442,397,431,470,240,271,128,117
ENSMUSG00000018858.16,718,730,747,838,434,457,619,651
ENSMUSG00000085072.2,9,17,8,23,7,15,7,4
ENSMUSG00000034566.11,4743,5022,5635,5702,3919,4533,6776,6107
ENSMUSG00000016940.19,518,497,484,494,296,301,415,413
ENSMUSG00000070332.5,3,2,3,4,1,0,1,0
ENSMUSG00000093096.3,0,0,0,0,0,0,0,0
ENSMUSG00000085651.2,0,0,0,0,0,0,0,0
ENSMUSG00000045775.16,13,12,2,7,4,4,1,3
ENSMUSG00000057219.12,43,57,34,37,29,43,32,36
ENSMUSG00000020736.13,213,228,168,220,82,98,60,56
ENSMUSG00000081376.2,2,2,0,1,0,0,0,0
ENSMUSG00000020737.13,2433,2394,2411,3331,1404,1562,785,776
ENSMUSG00000020738.17,86,77,81,76,34,56,46,43
ENSMUSG00000020739.12,545,587,548,652,313,338,334,306
ENSMUSG00000020740.14,595,706,496,583,283,282,446,435
ENSMUSG00000089476.4,1,2,5,2,3,0,0,1
ENSMUSG00000046756.11,800,843,836,984,606,546,1023,959
ENSMUSG00000020743.16,276,315,286,330,230,252,496,569
ENSMUSG00000020744.14,669,865,723,743,457,453,522,661
ENSMUSG00000059923.14,2109,2015,1972,2246,1453,1326,1572,1343
ENSMUSG00000084277.2,6,7,6,3,2,5,6,2
ENSMUSG00000083394.3,3,0,2,1,1,0,0,0
ENSMUSG00000089460.3,0,1,0,0,0,0,0,0
ENSMUSG00000084130.2,0,0,0,0,0,0,0,0
ENSMUSG00000020747.19,3840,3953,3347,3579,1988,2112,2791,2934
ENSMUSG00000093539.3,0,0,0,0,0,1,2,0
ENSMUSG00000034471.13,1619,1521,1381,1519,943,928,1302,1156
ENSMUSG00000020781.15,247,274,204,262,136,125,153,148
ENSMUSG00000020782.19,340,347,303,330,184,210,276,243
ENSMUSG00000034427.18,10,3,3,5,1,2,2,1
ENSMUSG00000020752.12,264,274,194,255,161,165,157,140
ENSMUSG00000048442.16,393,392,384,410,208,232,162,188
ENSMUSG00000075420.7,9,15,9,19,4,13,4,7
ENSMUSG00000087072.2,0,0,0,0,1,3,0,0
ENSMUSG00000020755.10,486,484,376,472,246,258,278,246
ENSMUSG00000087064.2,3,9,3,4,2,5,4,1
ENSMUSG00000020758.16,63,31,39,46,35,42,69,53
ENSMUSG00000020766.5,522,448,369,422,198,244,147,118
ENSMUSG00000016559.15,2928,2983,2284,3267,1733,1874,1027,1115
ENSMUSG00000020770.14,499,587,427,548,236,276,245,188
ENSMUSG00000057948.13,12,12,17,19,10,9,9,14
ENSMUSG00000034341.18,1601,1560,1086,1402,730,705,1000,1057
ENSMUSG00000020773.12,795,715,639,700,363,353,527,445
ENSMUSG00000054517.10,188,254,190,232,113,131,287,252
ENSMUSG00000020775.14,869,913,831,898,505,497,930,933
ENSMUSG00000020776.19,616,767,504,669,356,385,369,308
ENSMUSG00002074894.1,0,0,0,0,0,0,0,0
ENSMUSG00000105120.3,0,0,0,0,0,0,0,0
ENSMUSG00000020777.17,2504,2460,2317,2462,1878,1645,6407,5735
ENSMUSG00000020778.13,268,251,192,209,105,117,90,97
ENSMUSG00000092300.8,19,22,14,9,5,10,2,2
ENSMUSG00000034282.4,57,69,34,42,33,31,26,12
ENSMUSG00000020780.16,1506,1542,1312,1598,919,928,1222,1198
ENSMUSG00000020793.6,3,5,2,6,4,2,6,5
ENSMUSG00000118502.2,15,10,14,15,6,5,15,18
ENSMUSG00000020792.16,813,838,746,885,487,481,653,529
ENSMUSG00002075039.1,0,0,0,0,0,0,0,0
ENSMUSG00000034227.8,2,3,4,2,2,1,0,0
ENSMUSG00000052949.15,208,189,178,159,68,76,27,39
ENSMUSG00000081929.2,1,0,0,2,0,0,1,0
ENSMUSG00000050628.7,165,132,119,143,73,85,71,77
ENSMUSG00000070331.15,2,1,1,1,0,2,0,1
ENSMUSG00000086826.2,19,22,26,14,13,11,15,6
ENSMUSG00000015869.17,624,660,623,720,415,373,378,329
ENSMUSG00000081318.2,0,0,0,0,0,0,0,0
ENSMUSG00000100779.2,2,0,1,1,1,0,0,0
ENSMUSG00000061878.17,39,36,36,45,26,33,27,21
ENSMUSG00000020802.9,829,823,789,858,623,550,933,782
ENSMUSG00000083314.2,1,0,5,1,0,0,0,1
ENSMUSG00000020804.13,1,2,1,0,2,3,2,1
ENSMUSG00000020806.16,294,273,250,318,220,224,276,259
ENSMUSG00000020810.6,689,568,969,1161,1047,1022,1068,1017
ENSMUSG00000075410.14,9,7,11,13,14,8,14,12
ENSMUSG00000020812.19,67,90,53,72,37,48,38,26
ENSMUSG00000065640.3,0,0,0,0,0,0,0,0
ENSMUSG00000077604.3,0,0,0,0,0,0,0,0
ENSMUSG00000065094.3,0,0,0,0,0,0,0,0
ENSMUSG00000057286.7,98,108,90,174,103,133,188,106
ENSMUSG00000110170.2,12,7,9,10,10,12,19,11
ENSMUSG00000078586.4,0,0,0,0,0,0,1,0
ENSMUSG00000056032.13,0,3,2,0,0,2,20,0
ENSMUSG00000009588.10,0,0,0,0,0,0,2,0
ENSMUSG00000020814.14,326,285,438,509,309,340,297,229
ENSMUSG00000056962.12,662,691,556,702,367,350,555,563
ENSMUSG00002076427.1,0,0,0,0,0,0,0,0
ENSMUSG00000090266.11,242,199,157,184,123,121,295,295
ENSMUSG00000034120.19,2752,2964,2351,2779,1477,1469,1554,1415
ENSMUSG00000020818.17,586,607,542,608,333,370,555,453
ENSMUSG00000043857.17,20,24,26,31,12,13,18,5
ENSMUSG00000086902.8,0,0,0,0,0,0,0,0
ENSMUSG00000085104.2,0,0,0,0,0,0,0,0
ENSMUSG00000086859.5,99,103,103,129,80,82,76,65
ENSMUSG00002076896.1,0,0,0,0,0,0,0,0
ENSMUSG00000104740.3,0,0,0,0,0,0,0,0
ENSMUSG00002076742.1,0,0,0,0,0,0,0,0
ENSMUSG00000087057.8,4,3,5,2,5,3,37,43
ENSMUSG00000020823.17,2325,2273,2540,3114,1791,1744,2126,1849
ENSMUSG00002076234.1,1,2,1,2,1,2,2,2
ENSMUSG00000084052.2,2,7,1,5,4,3,3,2
ENSMUSG00000059248.14,1519,1600,1604,2165,1065,1144,799,665
ENSMUSG00000086050.2,3,5,9,4,4,10,4,4
ENSMUSG00000086588.2,0,1,1,4,1,0,4,1
ENSMUSG00000083705.3,3,5,1,6,2,2,1,5
ENSMUSG00000085336.2,1,2,0,5,3,1,18,21
ENSMUSG00000110653.2,0,0,0,1,0,0,1,0
ENSMUSG00000069588.4,4,0,0,3,1,0,1,1
ENSMUSG00000085419.2,68,86,86,110,59,47,52,31
ENSMUSG00000054418.7,7,1,6,2,3,3,2,2
ENSMUSG00000025571.14,1551,1612,1436,1669,1061,1033,1447,1021
ENSMUSG00000025572.19,454,408,396,459,290,288,207,165
ENSMUSG00000050106.19,108,155,106,132,100,111,91,86
ENSMUSG00000087486.2,0,0,0,2,0,0,0,0
ENSMUSG00000087669.2,0,0,1,0,1,0,0,0
ENSMUSG00000025573.5,1,3,0,0,0,0,1,0
ENSMUSG00000048277.16,1037,946,1142,1254,772,885,1793,1751
ENSMUSG00000093485.2,0,1,0,3,0,2,1,0
ENSMUSG00000025574.14,472,513,479,656,212,277,53,66
ENSMUSG00000017718.16,98,150,103,135,65,76,59,57
ENSMUSG00000017716.16,457,475,431,690,147,198,7,9
ENSMUSG00000070330.3,1,0,0,0,0,0,0,0
ENSMUSG00000017713.10,122,82,97,108,80,69,113,131
ENSMUSG00000085434.2,1,1,2,1,0,0,1,0
ENSMUSG00000082562.2,0,0,0,0,0,0,0,0
ENSMUSG00000053113.4,76,77,63,93,51,56,137,304
ENSMUSG00000017715.12,495,569,545,611,405,362,401,423
ENSMUSG00000098958.3,0,0,0,0,0,0,0,0
ENSMUSG00000033987.17,34,45,31,32,27,22,19,15
ENSMUSG00000085511.2,2,0,1,0,0,0,0,0
ENSMUSG00000017132.18,1230,1307,1241,1355,806,823,1340,1240
ENSMUSG00002075283.1,5,10,9,9,5,2,3,1
ENSMUSG00000080810.2,4,1,4,0,1,1,4,0
ENSMUSG00000033909.18,634,687,523,595,347,380,559,432
ENSMUSG00000017466.10,3036,2640,3083,3501,2497,2335,2706,2434
ENSMUSG00000076433.5,3,1,1,10,7,5,1,4
ENSMUSG00000033880.12,374,218,278,280,218,195,352,381
ENSMUSG00000025575.15,660,578,577,640,406,411,442,441
ENSMUSG00000017446.15,335,282,309,294,246,210,174,155
ENSMUSG00000086514.2,2,2,1,2,2,1,1,0
ENSMUSG00000087036.2,0,2,3,2,1,2,0,0
ENSMUSG00000033857.13,139,118,113,111,70,87,96,68
ENSMUSG00000025576.18,0,2,2,7,0,2,1,2
ENSMUSG00000085059.2,0,0,0,0,0,0,0,0
ENSMUSG00002075579.1,0,0,0,0,0,0,0,0
ENSMUSG00000084887.2,0,0,0,0,0,0,0,0
ENSMUSG00000046697.18,0,0,0,0,0,0,0,0
ENSMUSG00000025577.8,291,269,243,301,128,126,55,71
ENSMUSG00000025578.10,127,136,126,147,88,63,79,76
ENSMUSG00000039989.8,627,543,464,601,304,309,258,276
ENSMUSG00000086306.2,1,0,0,0,0,0,0,0
ENSMUSG00000086547.2,1,0,1,1,0,3,1,0
ENSMUSG00000039976.5,2985,2711,2060,2369,1556,1390,2962,2537
ENSMUSG00000098704.3,0,0,0,0,0,0,0,0
ENSMUSG00000085548.2,1,2,0,0,1,0,1,0
ENSMUSG00000087404.2,1,1,0,0,2,1,23,8
ENSMUSG00000039963.21,10,9,8,11,6,4,2,4
ENSMUSG00000025579.15,1604,1564,1191,1359,829,846,1970,2505
ENSMUSG00000025580.16,1252,1218,842,1255,735,749,805,622
ENSMUSG00000013483.15,7,10,9,10,4,1,11,6
ENSMUSG00000005043.14,180,197,126,178,107,115,120,79
ENSMUSG00000039908.15,123,137,108,105,66,66,75,31
ENSMUSG00000088015.3,3,2,3,0,1,1,0,1
ENSMUSG00000070327.15,1329,1142,1195,1345,744,773,1244,864
ENSMUSG00000109408.2,37,37,36,36,22,18,19,14
ENSMUSG00000039850.17,381,356,268,279,168,190,149,128
ENSMUSG00000025582.5,15,13,6,6,0,6,0,1
ENSMUSG00000087675.2,0,0,0,0,0,0,0,0
ENSMUSG00000025583.16,1216,1222,961,1141,750,701,1151,962
ENSMUSG00000083870.2,1,1,1,1,1,0,0,0
ENSMUSG00002076802.1,0,0,0,0,1,0,0,0
ENSMUSG00000085081.2,8,1,3,7,3,6,2,0
ENSMUSG00000025371.13,519,508,502,602,344,402,383,409
ENSMUSG00000085207.2,2,8,0,6,0,1,2,1
ENSMUSG00000086924.2,7,7,6,9,4,5,4,1
ENSMUSG00000025372.17,146,162,99,183,113,92,121,117
ENSMUSG00000025375.16,86,83,91,90,98,96,115,75
ENSMUSG00000065600.3,0,0,0,0,0,0,0,0
ENSMUSG00000105524.3,0,0,0,0,0,0,0,0
ENSMUSG00000113114.2,0,0,0,0,0,0,0,0
ENSMUSG00000039781.15,547,607,540,432,222,308,162,158
ENSMUSG00002076968.1,0,0,2,1,0,0,0,0
ENSMUSG00000025377.15,220,268,162,270,152,138,184,150
ENSMUSG00000078572.4,216,183,157,168,104,149,293,320
ENSMUSG00000061306.17,2995,2869,2091,2524,1400,1481,1801,2080
ENSMUSG00000085636.2,4,11,9,11,8,2,3,3
ENSMUSG00000075389.4,149,164,111,123,46,46,43,56
ENSMUSG00000086750.2,0,0,0,1,2,0,0,0
ENSMUSG00000043993.7,63,75,45,51,33,28,27,35
ENSMUSG00000039741.16,795,860,580,762,414,357,364,334
ENSMUSG00000085501.2,17,7,7,7,6,4,3,1
ENSMUSG00002076666.1,0,0,0,0,0,0,0,0
ENSMUSG00000062825.16,2118,2192,1556,2499,1526,1361,1159,1115
ENSMUSG00002076664.1,0,0,0,0,0,0,0,0
ENSMUSG00000098955.3,0,0,0,0,0,0,0,0
ENSMUSG00000043644.5,59,64,31,43,36,41,85,76
ENSMUSG00000025380.3,9,10,4,10,4,6,1,5
ENSMUSG00000025384.16,600,578,348,497,347,294,428,398
ENSMUSG00000039703.16,1720,1668,1337,1484,926,946,1635,1352
ENSMUSG00000039691.11,1,0,1,1,0,0,2,0
ENSMUSG00000025386.3,5,8,7,8,1,5,4,4
ENSMUSG00000039670.3,178,174,177,143,88,106,252,340
ENSMUSG00000049957.15,197,227,185,207,116,117,161,137
ENSMUSG00000057594.13,133,148,141,150,79,80,81,92
ENSMUSG00000025793.18,812,800,595,801,386,460,441,439
ENSMUSG00000039640.8,2390,2459,2787,2949,1578,1647,2901,2981
ENSMUSG00000086929.2,6,4,3,5,0,3,0,2
ENSMUSG00000025792.10,337,303,384,498,232,252,232,227
ENSMUSG00000084983.8,0,0,0,0,1,0,0,0
ENSMUSG00000025127.16,6,5,3,5,4,12,1,7
ENSMUSG00000061111.9,688,523,660,728,453,500,421,553
ENSMUSG00000025129.3,2,0,2,2,0,1,4,6
ENSMUSG00000025130.12,5225,5042,4914,6573,3480,3542,3526,3531
ENSMUSG00000025132.14,3539,3550,3373,4326,2098,2176,1877,2135
ENSMUSG00000102881.2,4,3,0,1,1,1,5,7
ENSMUSG00000025134.3,900,993,765,1018,456,535,414,377
ENSMUSG00000025135.13,694,711,560,774,368,495,501,470
ENSMUSG00000044034.12,12,16,12,8,3,4,1,1
ENSMUSG00000025137.16,683,863,944,738,388,455,820,901
ENSMUSG00000025138.15,231,266,255,269,193,170,172,121
ENSMUSG00000098282.3,0,0,0,0,0,0,0,0
ENSMUSG00000051510.14,877,822,787,732,553,514,1160,1129
ENSMUSG00000025140.16,102,82,72,95,53,55,18,14
ENSMUSG00000025141.4,398,383,504,439,372,311,1095,1148
ENSMUSG00000084822.2,3,5,4,7,2,3,5,6
ENSMUSG00000042988.11,16,15,19,8,3,10,11,6
ENSMUSG00000053613.7,4,11,20,5,6,3,7,7
ENSMUSG00000025142.19,609,590,448,597,324,376,332,366
ENSMUSG00000090758.2,0,0,0,0,0,0,0,0
ENSMUSG00000025144.18,220,224,216,265,155,155,182,131
ENSMUSG00000025145.14,340,442,394,406,243,239,159,106
ENSMUSG00000018012.12,20,10,26,24,12,16,18,18
ENSMUSG00000039450.12,29,21,39,41,28,26,89,132
ENSMUSG00000025150.11,13,11,105,25,68,105,389,785
ENSMUSG00000078249.6,55,70,61,69,24,42,24,49
ENSMUSG00000083618.2,0,0,1,0,0,1,0,0
ENSMUSG00000025158.8,249,263,268,249,155,161,242,274
ENSMUSG00000025156.18,614,643,516,671,374,368,505,412
ENSMUSG00000025155.16,445,480,424,467,284,261,376,330
ENSMUSG00000025153.10,4079,3958,1985,2323,1042,871,869,554
ENSMUSG00000048445.7,95,151,58,91,37,36,35,14
ENSMUSG00000087638.2,2,0,3,0,0,0,0,0
ENSMUSG00000025161.17,531,413,190,293,85,81,59,91
ENSMUSG00000025162.19,2134,1852,1562,1828,1116,1180,1412,1222
ENSMUSG00000100629.2,10,10,24,26,13,20,16,9
ENSMUSG00000081686.2,0,0,0,0,0,0,0,0
ENSMUSG00000086835.3,0,0,0,0,0,0,0,0
ENSMUSG00000080616.3,0,0,0,0,0,0,0,0
ENSMUSG00000025163.7,0,0,4,0,0,1,0,5
ENSMUSG00000039364.14,1,0,0,0,0,0,0,1
ENSMUSG00000025165.13,1,0,0,0,1,1,0,1
ENSMUSG00000083137.2,0,0,0,0,0,0,0,0
ENSMUSG00000084853.2,0,0,1,2,1,1,0,0
ENSMUSG00000082510.2,2,2,2,0,1,1,0,1
ENSMUSG00000039337.4,0,0,0,0,0,0,0,0
ENSMUSG00000039329.9,0,0,0,0,0,0,1,0
ENSMUSG00000039321.2,0,0,3,0,2,9,14,14
ENSMUSG00000081835.2,1,1,2,0,0,0,0,0
ENSMUSG00000025169.7,200,212,170,214,119,115,203,187
ENSMUSG00000039307.17,287,312,216,291,159,176,148,95
ENSMUSG00000039294.15,281,260,250,328,172,175,244,180
ENSMUSG00000000056.8,2175,1943,2141,2146,1467,1368,3421,3229
ENSMUSG00000039275.10,1215,1222,1037,1239,585,562,822,750
ENSMUSG00000025173.14,861,856,748,917,509,489,659,587
ENSMUSG00000025170.14,45,35,37,51,43,34,84,30
ENSMUSG00000098981.3,0,0,0,0,0,0,0,0
ENSMUSG00000083155.2,0,0,0,0,0,0,0,0
ENSMUSG00000039253.8,228,245,145,208,117,112,176,138
ENSMUSG00000025175.13,297,302,236,269,186,181,262,253
ENSMUSG00000039230.15,668,567,477,592,315,309,259,222
ENSMUSG00000039238.7,4,1,5,9,1,4,3,1
ENSMUSG00000046605.15,129,159,117,152,114,63,101,69
ENSMUSG00000039208.16,227,226,184,279,186,214,252,258
ENSMUSG00000085126.2,0,0,0,0,0,0,0,0
ENSMUSG00000099690.2,0,0,0,0,0,0,0,0
ENSMUSG00000085970.2,0,0,0,0,0,0,0,1
ENSMUSG00000039198.9,7,9,14,12,4,14,4,10
ENSMUSG00000084401.2,3,14,28,6,0,2,0,1
ENSMUSG00000086684.2,0,0,0,0,0,0,0,0
ENSMUSG00000082947.2,0,1,0,0,0,0,0,0
ENSMUSG00000082831.2,0,0,0,0,0,0,0,0
ENSMUSG00000090699.2,0,0,0,0,0,0,0,0
ENSMUSG00000112147.2,0,0,0,0,0,0,0,0
ENSMUSG00000112541.2,0,0,0,0,0,0,0,0
ENSMUSG00000112240.2,0,0,0,0,0,0,0,0
ENSMUSG00000092168.2,0,0,0,0,0,0,0,0
ENSMUSG00000110250.2,0,2,0,0,0,0,0,0
ENSMUSG00000112279.2,0,1,0,0,0,0,1,0
ENSMUSG00000112719.2,2,1,1,3,3,3,1,0
ENSMUSG00000079179.10,320,367,301,314,213,231,226,142
ENSMUSG00000020671.10,2578,2868,2455,2983,1775,1850,3509,3376
ENSMUSG00000097429.2,0,0,1,1,0,0,0,0
ENSMUSG00000020668.11,237,242,154,154,116,104,147,109
ENSMUSG00000112308.2,0,0,0,0,0,0,0,0
ENSMUSG00000112655.2,0,1,1,1,1,0,1,0
ENSMUSG00000071456.7,52,77,79,66,31,34,30,31
ENSMUSG00000037486.19,1005,1480,1051,1310,693,701,729,495
ENSMUSG00000118499.2,0,1,0,2,1,0,0,0
ENSMUSG00000112105.2,3,7,3,4,3,1,7,2
ENSMUSG00000071454.14,124,135,88,110,42,54,37,48
ENSMUSG00002076574.1,0,0,0,1,0,0,0,0
ENSMUSG00000092286.2,4,2,1,3,2,3,7,2
ENSMUSG00000020661.16,4510,4737,3749,3902,2747,2527,2517,1793
ENSMUSG00000073242.5,3,6,7,6,6,7,4,1
ENSMUSG00000112271.2,1,1,1,0,0,0,0,0
ENSMUSG00000020660.7,3,2,3,3,0,4,0,5
ENSMUSG00000020658.11,473,514,505,578,367,434,331,426
ENSMUSG00000112517.2,1,2,0,2,0,2,0,1
ENSMUSG00000112817.2,0,0,0,0,1,0,0,0
ENSMUSG00000020657.17,349,332,177,245,147,134,377,401
ENSMUSG00000020654.16,139,125,153,166,107,84,69,76
ENSMUSG00000020652.18,96,90,86,109,47,74,52,37
ENSMUSG00000112770.2,4,6,5,5,0,3,0,1
ENSMUSG00000112297.2,7,9,6,10,7,11,3,3
ENSMUSG00000096199.3,108,97,74,88,52,43,53,65
ENSMUSG00000112829.2,0,0,0,0,0,0,0,0
ENSMUSG00000111916.2,1,1,1,0,0,2,0,0
ENSMUSG00000020647.11,1564,1708,1314,1463,949,877,1142,1005
ENSMUSG00002076270.1,0,0,1,1,1,0,0,0
ENSMUSG00002075858.1,1,0,3,2,0,1,0,0
ENSMUSG00000111938.2,0,2,0,0,1,0,0,0
ENSMUSG00000112422.2,0,0,0,0,0,0,0,0
ENSMUSG00000112819.2,0,0,2,0,0,0,1,0
ENSMUSG00000112505.2,0,0,2,0,0,0,0,0
ENSMUSG00000118449.2,20,31,26,28,22,23,33,25
ENSMUSG00000020640.11,1126,1777,1441,1842,1039,1058,1254,1080
ENSMUSG00000111971.2,14,17,23,20,15,18,9,5
ENSMUSG00000091732.2,0,2,2,3,0,0,2,0
ENSMUSG00000079177.5,6,9,6,11,1,8,5,2
ENSMUSG00000050545.11,41,60,44,48,25,20,28,30
ENSMUSG00000087939.3,1,1,0,1,1,0,0,0
ENSMUSG00000119679.1,0,0,0,0,0,0,0,0
ENSMUSG00000020639.15,35,29,30,27,21,17,54,41
ENSMUSG00000091269.3,3,2,4,15,10,7,3,1
ENSMUSG00000118546.2,0,0,0,0,0,0,0,0
ENSMUSG00000037361.9,420,468,419,503,267,232,308,285
ENSMUSG00000020635.9,25,14,31,20,10,16,5,10
ENSMUSG00000051721.7,192,208,209,228,105,134,221,206
ENSMUSG00000037336.15,66,58,55,54,34,30,37,18
ENSMUSG00000020634.13,492,871,994,988,663,685,1582,1474
ENSMUSG00000052812.6,682,1175,817,985,594,532,388,334
ENSMUSG00000087780.4,0,0,0,1,1,0,0,0
ENSMUSG00000112723.2,1,0,0,0,0,0,0,0
ENSMUSG00000020627.11,29,26,30,34,30,27,22,17
ENSMUSG00000112020.2,0,0,2,0,0,2,0,0
ENSMUSG00000037735.8,3,1,0,3,1,3,2,2
ENSMUSG00000097977.2,2,5,7,4,2,2,2,1
ENSMUSG00000112559.2,0,0,0,0,0,0,0,0
ENSMUSG00000112404.2,0,0,0,0,1,0,0,0
ENSMUSG00002075154.1,0,0,0,0,0,0,0,0
ENSMUSG00000111898.2,0,0,0,0,0,0,0,0
ENSMUSG00000112591.2,0,0,0,0,0,0,0,0
ENSMUSG00000111967.2,0,0,0,0,1,0,0,0
ENSMUSG00000112454.2,0,0,0,0,0,0,0,0
ENSMUSG00000111975.2,0,0,0,0,0,0,0,0
ENSMUSG00000102096.2,0,0,0,0,0,0,0,0
ENSMUSG00000112754.2,0,0,0,0,0,0,0,0
ENSMUSG00000112323.2,0,0,0,0,0,0,0,0
ENSMUSG00000073233.5,11,12,11,7,8,8,4,6
ENSMUSG00000112615.2,0,0,0,1,0,0,0,0
ENSMUSG00000112465.2,0,0,0,0,0,0,0,0
ENSMUSG00000112006.2,0,0,0,0,0,0,0,0
ENSMUSG00000020609.15,0,1,1,0,0,0,0,1
ENSMUSG00000112694.2,0,0,0,0,0,0,1,0
ENSMUSG00000037669.16,500,482,492,565,311,367,608,542
ENSMUSG00000112441.2,2,0,4,1,2,3,8,5
ENSMUSG00000037660.6,0,0,0,0,0,3,6,1
ENSMUSG00000020605.10,309,306,226,277,132,158,239,226
ENSMUSG00000111889.2,1,0,2,1,0,2,3,0
ENSMUSG00000112452.2,0,0,0,0,0,0,1,0
ENSMUSG00000112664.2,0,0,0,0,0,0,0,0
ENSMUSG00000112657.2,2,1,0,0,1,3,2,2
ENSMUSG00000054364.6,2490,2302,2355,2631,2502,2540,3882,2860
ENSMUSG00000112276.2,0,1,0,1,2,1,0,0
ENSMUSG00000020600.14,0,0,0,1,0,0,0,0
ENSMUSG00000020594.15,3410,4308,3294,3931,2236,2149,3409,2660
ENSMUSG00000096940.2,1,3,1,3,0,1,0,0
ENSMUSG00000020592.15,407,332,346,492,208,220,126,122
ENSMUSG00000042976.7,7,7,3,5,2,2,2,2
ENSMUSG00000112891.2,15,17,2,9,10,6,2,6
ENSMUSG00000020585.5,4744,4082,3803,4597,2949,3277,5700,5179
ENSMUSG00000020583.5,0,0,1,0,0,0,0,0
ENSMUSG00000066643.13,438,606,437,606,323,259,308,267
ENSMUSG00000066637.3,105,78,74,90,81,62,150,153
ENSMUSG00000113913.2,0,0,0,0,0,0,2,1
ENSMUSG00000060647.3,3,3,3,2,1,1,2,3
ENSMUSG00000111989.2,0,0,0,0,0,0,0,1
ENSMUSG00000114000.2,0,0,0,0,0,0,0,0
ENSMUSG00000112496.3,0,0,0,1,0,0,0,0
ENSMUSG00000099360.2,0,0,0,0,0,0,0,0
ENSMUSG00000048387.9,52,25,37,48,29,39,74,56
ENSMUSG00000077259.3,0,0,0,0,0,0,0,0
ENSMUSG00000112043.2,0,0,0,0,0,0,0,0
ENSMUSG00000112787.2,0,0,0,0,0,1,0,0
ENSMUSG00000088337.3,0,0,0,0,0,0,0,0
ENSMUSG00000111942.2,11,9,8,10,6,2,3,7
ENSMUSG00000111925.2,1,0,0,0,0,0,0,0
ENSMUSG00000112783.2,0,0,0,0,0,0,0,0
ENSMUSG00000111917.2,0,0,0,0,0,0,0,0
ENSMUSG00000112377.2,0,0,0,0,0,0,0,0
ENSMUSG00000020622.18,0,0,4,0,1,3,0,1
ENSMUSG00000020621.7,728,688,514,639,367,398,738,665
ENSMUSG00000112792.2,2,1,0,1,0,0,2,0
ENSMUSG00000112127.2,0,0,0,0,0,0,0,0
ENSMUSG00000112515.2,5,1,0,3,1,0,1,1
ENSMUSG00000066632.4,3,3,2,2,2,0,1,1
ENSMUSG00000111928.2,0,0,0,0,0,0,0,0
ENSMUSG00000113620.2,0,0,0,0,0,0,0,0
ENSMUSG00000043673.12,3,4,3,1,0,1,1,2
ENSMUSG00000112298.2,1,1,0,1,0,0,0,0
ENSMUSG00000112041.2,2,5,6,5,4,2,5,3
ENSMUSG00000047002.3,0,1,0,0,0,0,0,0
ENSMUSG00000103287.2,0,0,0,0,0,0,0,0
ENSMUSG00000051235.11,114,200,194,262,60,71,35,28
ENSMUSG00000020608.8,792,2226,1927,1984,1182,1194,1329,1005
ENSMUSG00000098879.3,0,3,0,2,1,0,0,0
ENSMUSG00000054459.9,18,8,1,2,1,2,1,0
ENSMUSG00000097841.3,0,0,0,1,0,0,0,0
ENSMUSG00000086022.2,2,2,0,0,0,0,0,0
ENSMUSG00000113787.2,0,0,0,0,0,0,0,0
ENSMUSG00000113226.2,0,1,1,0,0,1,0,0
ENSMUSG00000111974.2,1,0,0,0,0,0,0,0
ENSMUSG00002075859.1,0,0,0,0,0,0,0,0
ENSMUSG00000112788.2,0,0,0,0,0,0,0,0
ENSMUSG00000112158.2,0,0,0,0,0,0,0,0
ENSMUSG00000112413.2,0,0,2,0,0,0,0,1
ENSMUSG00000113013.2,0,0,0,0,0,0,0,0
ENSMUSG00000113330.2,0,0,0,0,0,0,0,0
ENSMUSG00000113275.2,0,1,1,0,1,1,0,0
ENSMUSG00000077204.3,0,0,0,0,0,0,0,0
ENSMUSG00000078377.6,0,0,0,0,0,0,0,0
ENSMUSG00002075793.1,0,0,0,0,0,0,0,0
ENSMUSG00000020589.18,381,343,195,295,158,164,190,168
ENSMUSG00000114136.2,1,0,0,3,0,0,0,1
ENSMUSG00000118614.2,0,0,0,0,0,0,0,0
ENSMUSG00002075824.1,0,0,0,0,0,0,0,0
ENSMUSG00000119089.1,0,0,0,0,0,0,0,0
ENSMUSG00000113009.2,0,1,0,0,0,0,0,0
ENSMUSG00000091430.2,0,0,0,0,0,0,0,0
ENSMUSG00000113363.2,0,0,0,0,0,0,0,0
ENSMUSG00000097627.3,0,1,0,0,0,0,0,0
ENSMUSG00000113465.2,0,0,0,0,0,0,0,0
ENSMUSG00000066629.3,4,3,4,4,4,3,4,1
ENSMUSG00000037169.16,212,210,163,187,158,184,93,105
ENSMUSG00000113953.2,0,0,0,0,0,0,0,0
ENSMUSG00000113220.2,0,0,0,0,0,0,0,0
ENSMUSG00000113928.2,0,0,0,0,0,0,0,0
ENSMUSG00000112988.2,0,0,0,0,0,0,0,0
ENSMUSG00000113284.2,0,0,0,1,0,0,1,1
ENSMUSG00000113937.2,0,0,0,0,0,0,0,0
ENSMUSG00000064717.3,0,0,0,0,0,0,0,0
ENSMUSG00000037149.11,1644,2102,1709,1890,1122,1143,1608,1469
ENSMUSG00000020576.11,699,700,661,713,434,426,773,757
ENSMUSG00000113476.2,0,0,0,0,0,0,0,0
ENSMUSG00000113188.2,4,3,4,1,0,3,6,3
